Date,Anderson,Andrews,Angelina,Aransas,Archer,Armstrong,Atascosa,Austin,Bailey,Bandera,Bastrop,Baylor,Bee,Bell,Bexar,Blanco,Borden,Bosque,Bowie,Brazoria,Brazos,Brewster,Briscoe,Brooks,Brown,Burleson,Burnet,Caldwell,Calhoun,Callahan,Cameron,Camp,Carson,Cass,Castro,Chambers,Cherokee,Childress,Clay,Cochran,Coke,Coleman,Collin,Collingsworth,Colorado,Comal,Comanche,Concho,Cooke,Coryell,Cottle,Crane,Crockett,Crosby,Culberson,Dallam,Dallas,Dawson,DeWitt,Deaf Smith,Delta,Denton,Dickens,Dimmit,Donley,Duval,Eastland,Ector,Edwards,El Paso,Ellis,Erath,Falls,Fannin,Fayette,Fisher,Floyd,Foard,Fort Bend,Franklin,Freestone,Frio,Gaines,Galveston,Garza,Gillespie,Glasscock,Goliad,Gonzales,Gray,Grayson,Gregg,Grimes,Guadalupe,Hale,Hall,Hamilton,Hansford,Hardeman,Hardin,Harris,Harrison,Hartley,Haskell,Hays,Hemphill,Henderson,Hidalgo,Hill,Hockley,Hood,Hopkins,Houston,Howard,Hudspeth,Hunt,Hutchinson,Irion,Jack,Jackson,Jasper,Jeff Davis,Jefferson,Jim Hogg,Jim Wells,Johnson,Jones,Karnes,Kaufman,Kendall,Kenedy,Kent,Kerr,Kimble,King,Kinney,Kleberg,Knox,La Salle,Lamar,Lamb,Lampasas,Lavaca,Lee,Leon,Liberty,Limestone,Lipscomb,Live Oak,Llano,Loving,Lubbock,Lynn,Madison,Marion,Martin,Mason,Matagorda,Maverick,McCulloch,McLennan,McMullen,Medina,Menard,Midland,Milam,Mills,Mitchell,Montague,Montgomery,Moore,Morris,Motley,Nacogdoches,Navarro,Newton,Nolan,Nueces,Ochiltree,Oldham,Orange,Palo Pinto,Panola,Parker,Parmer,Pecos,Polk,Potter,Presidio,Rains,Randall,Reagan,Real,Red River,Reeves,Refugio,Roberts,Robertson,Rockwall,Runnels,Rusk,Sabine,San Augustine,San Jacinto,San Patricio,San Saba,Schleicher,Scurry,Shackelford,Shelby,Sherman,Smith,Somervell,Starr,Stephens,Sterling,Stonewall,Sutton,Swisher,Tarrant,Taylor,Terrell,Terry,Throckmorton,Titus,Tom Green,Travis,Trinity,Tyler,Upshur,Upton,Uvalde,Val Verde,Van Zandt,Victoria,Walker,Waller,Ward,Washington,Webb,Wharton,Wheeler,Wichita,Wilbarger,Willacy,Williamson,Wilson,Winkler,Wise,Wood,Yoakum,Young,Zapata,Zavala
9/16/20,7,0,5,2,4,0,12,1,2,1,1,1,7,18,187,0,0,0,5,49,20,1,0,1,3,1,1,5,1,0,91,0,1,2,1,2,13,0,1,3,0,5,95,0,10,27,0,1,3,6,0,1,0,3,1,0,247,1,2,8,1,72,0,0,0,4,0,34,0,79,33,10,0,3,0,1,1,0,111,2,2,2,1,49,1,2,0,0,0,4,17,18,12,9,2,2,0,0,0,8,862,3,0,1,36,0,2,232,11,18,7,12,0,11,0,6,7,0,0,0,8,0,22,1,12,8,3,0,27,2,0,0,2,0,0,0,11,1,0,2,10,2,1,0,0,2,4,0,0,0,0,134,1,1,0,0,0,2,6,2,30,0,10,1,15,1,0,4,2,116,3,3,0,14,10,4,1,27,2,0,5,4,4,17,0,3,2,34,1,1,12,1,1,0,0,0,0,1,12,0,1,0,0,4,3,0,0,1,1,3,0,20,0,10,0,0,0,0,1,430,13,0,0,0,10,22,125,0,9,3,3,0,3,1,7,32,1,0,0,59,6,0,11,1,0,50,1,1,3,2,1,3,1,1
9/17/20,5,1,10,0,1,0,9,0,0,1,5,3,7,7,183,1,0,6,12,29,18,0,0,8,3,1,0,3,8,0,127,2,2,7,0,5,12,1,0,1,1,0,74,0,0,32,2,3,12,4,0,0,0,2,1,2,180,0,5,1,0,30,0,1,0,1,1,28,0,54,20,15,1,4,2,0,0,1,102,5,0,2,2,55,0,2,0,0,0,5,19,3,2,14,0,1,3,0,0,2,702,14,2,0,46,0,9,216,8,7,4,1,0,20,0,3,5,0,0,1,6,0,57,0,12,9,1,1,15,2,0,1,5,0,0,1,14,0,1,5,3,2,10,2,1,10,0,0,0,2,0,99,0,3,0,0,0,7,25,1,21,0,0,0,12,2,1,2,1,92,2,0,0,20,21,0,10,37,1,0,7,14,3,15,4,0,1,29,0,0,30,0,0,0,1,0,0,5,17,5,14,0,1,3,2,0,0,1,0,3,0,21,0,16,1,0,0,0,1,352,12,0,0,1,3,16,156,2,0,1,0,3,12,3,17,29,3,3,1,99,1,1,13,1,5,38,1,1,3,5,0,7,1,1
9/18/20,6,2,7,5,6,0,11,3,0,1,7,1,7,8,221,0,0,2,19,82,59,3,1,1,6,2,2,3,2,0,183,2,1,14,3,4,8,0,2,0,1,1,134,0,2,22,6,15,10,8,0,0,0,0,2,3,415,12,7,6,0,76,0,0,0,2,7,25,0,177,29,9,3,7,3,0,1,0,137,2,0,0,4,51,2,3,0,0,1,7,13,20,6,7,1,2,1,1,0,11,1217,7,4,2,21,0,2,336,13,8,9,8,1,88,0,6,7,0,0,1,14,0,67,1,5,18,0,0,17,5,0,0,2,0,0,3,6,0,1,20,7,6,4,1,3,16,3,0,1,1,0,175,1,3,0,0,0,14,15,2,28,0,3,0,20,5,4,2,0,42,8,0,1,12,13,10,7,71,6,1,10,10,5,19,2,0,2,31,0,2,28,1,0,1,1,0,0,4,11,3,9,1,1,5,12,1,1,8,0,2,0,27,1,17,0,0,1,0,4,274,10,0,0,1,3,8,193,2,3,2,0,3,8,5,12,50,3,1,1,119,16,1,11,6,4,52,4,1,6,19,4,6,3,5
9/19/20,3,6,11,2,1,0,6,1,0,0,4,1,5,10,244,2,0,5,15,33,31,1,0,2,4,0,0,2,2,1,278,1,0,4,0,4,2,0,0,1,0,3,115,0,0,8,1,0,8,7,0,0,0,0,0,0,479,17,5,1,0,145,0,3,0,0,2,34,0,370,29,2,1,5,0,3,1,0,88,1,2,0,7,30,0,1,0,1,3,2,3,12,2,6,2,0,0,0,1,4,559,8,0,0,22,0,7,363,12,2,14,3,0,2,0,8,4,0,1,1,6,0,7,2,21,45,2,2,9,0,0,0,6,0,0,0,3,0,0,8,2,2,2,1,2,11,2,0,1,0,0,128,2,2,3,0,0,3,12,0,50,0,4,0,19,2,2,3,1,110,2,0,0,6,22,1,2,298,0,0,2,9,6,28,0,1,4,1,0,0,0,0,1,1,0,0,0,0,11,7,6,1,0,3,24,0,0,14,0,3,1,15,2,7,0,0,0,0,0,353,23,0,0,0,0,11,83,1,6,3,0,2,3,3,7,13,9,0,1,48,7,0,6,2,7,18,13,0,32,1,2,7,1,3
9/20/20,2,0,1,0,2,0,7,1,0,2,3,1,2,14,106,0,0,2,9,16,34,0,0,2,0,1,0,1,1,0,42,1,0,2,2,5,1,0,0,0,1,0,36,0,0,7,0,0,0,4,0,0,0,0,0,0,178,0,0,1,0,52,0,0,1,6,1,7,0,34,17,2,0,4,4,0,0,0,42,1,0,0,0,14,0,0,1,0,0,0,3,11,3,3,1,3,0,0,0,3,7900,2,0,0,26,0,43,61,5,2,2,4,2,1,0,3,3,0,0,1,4,1,15,0,2,19,3,0,5,0,0,0,0,0,0,0,3,0,4,2,0,4,5,4,0,2,0,0,0,0,0,67,0,2,1,0,0,2,9,2,22,0,2,0,0,0,0,0,1,10,0,2,0,6,3,0,5,10,0,2,0,12,3,6,1,0,2,2,0,0,1,0,0,1,1,0,0,3,7,0,9,0,1,0,1,1,1,7,0,2,0,64,0,2,1,0,0,0,0,206,14,0,1,0,0,8,39,0,0,1,0,4,1,2,0,14,5,0,3,40,2,0,9,0,1,7,1,0,2,3,0,4,1,0
9/21/20,5,0,8,0,0,0,2,2,1,1,3,0,2,8,209,0,0,2,19,40,26,0,0,1,4,0,0,0,3,0,96,3,0,9,5,2,7,0,1,0,0,0,83,0,1,12,1,0,3,5,0,2,0,0,1,1,151,3,3,8,1,27,1,0,0,4,1,49,0,57,21,0,4,4,0,0,2,0,88,1,1,2,0,32,0,0,0,0,0,6,26,9,0,13,2,0,0,0,0,4,575,4,0,0,59,1,1,142,9,2,6,20,0,36,0,6,7,0,1,0,8,0,32,1,12,12,1,0,9,7,0,0,4,0,0,1,2,0,0,1,5,3,7,1,2,24,0,0,0,2,0,73,0,2,0,0,0,2,14,2,24,0,8,0,17,1,0,0,2,39,8,0,0,17,22,3,2,32,0,2,6,9,11,5,4,1,2,48,1,0,41,0,0,0,1,0,0,6,8,2,7,0,0,0,4,1,0,1,0,13,1,20,0,13,0,0,0,0,0,337,9,0,0,0,5,19,115,0,5,5,3,8,1,2,5,19,2,0,1,254,9,0,7,1,7,49,1,1,3,3,0,7,0,3
9/22/20,7,1,1,2,0,0,1,2,3,0,12,6,1,9,159,1,0,2,15,33,20,0,1,2,1,2,0,4,4,1,54,3,2,4,5,0,10,1,0,1,0,0,77,0,0,26,3,47,3,8,0,3,0,1,1,2,259,30,3,8,0,43,0,1,1,1,2,49,0,277,16,13,2,5,3,1,0,0,65,1,2,1,2,27,0,1,0,1,0,5,11,8,3,18,1,1,3,3,0,3,556,6,5,1,34,0,3,124,9,8,10,6,0,45,1,3,1,0,2,0,6,0,25,2,10,16,4,0,20,1,0,0,1,1,0,0,1,2,1,1,4,11,2,3,1,10,3,0,2,1,0,90,0,1,0,0,0,2,8,4,24,0,4,0,23,6,4,1,4,26,3,3,0,16,21,0,15,33,3,1,2,7,5,15,2,0,9,38,0,0,34,0,2,1,2,2,0,3,24,3,6,2,0,4,5,0,0,13,2,4,0,18,0,10,1,0,2,0,2,387,14,0,0,2,0,15,142,1,2,4,1,2,2,1,8,11,2,3,0,109,4,0,12,11,1,37,3,1,7,2,1,13,3,1
9/23/20,2,0,1,0,2,1,7,5,3,1,7,3,2,8,201,0,0,4,7,48,42,0,1,6,5,6,0,0,3,3,61,0,1,4,0,6,11,1,1,2,0,1,78,0,3,28,2,0,5,11,0,0,0,1,0,6,724,4,1,9,2,57,0,0,2,2,2,40,0,170,20,3,0,8,2,1,0,0,163,1,0,1,2,30,0,1,0,0,1,1,15,7,4,7,54,1,1,1,0,8,1065,6,3,2,61,0,2,175,3,4,13,1,4,51,0,11,6,0,1,1,7,0,27,0,9,33,0,0,21,3,0,0,1,1,0,2,0,1,0,1,5,1,1,0,4,8,1,0,1,0,0,122,0,0,1,0,0,6,4,0,17,0,4,0,20,4,0,2,0,35,9,0,2,15,16,7,1,39,1,0,5,5,12,17,3,1,4,26,0,0,21,0,0,0,1,1,0,4,24,2,3,0,0,1,6,1,1,5,1,3,0,23,1,17,1,0,0,0,3,407,20,0,1,0,7,12,129,0,1,1,1,3,4,1,14,19,5,1,3,50,4,0,16,30,2,36,9,0,6,1,0,1,0,1
9/24/20,1,1,8,1,8,0,12,3,5,3,16,5,1,17,481,0,0,7,35,98,33,1,0,3,3,3,3,29,0,1,50,0,2,7,1,6,7,1,4,0,0,2,113,0,2,23,1,1,20,1,0,1,0,0,1,6,988,4,8,3,2,195,1,2,0,3,0,48,0,77,47,8,31,4,3,1,0,0,132,2,1,1,2,82,0,2,0,1,3,4,12,6,2,29,0,1,0,1,0,1,884,2,2,1,69,0,1,238,20,3,15,4,0,34,0,3,5,0,1,2,10,0,21,0,14,20,0,2,23,1,0,0,4,0,0,1,4,6,2,1,6,1,4,0,1,17,3,0,0,4,0,126,3,2,0,1,1,4,35,2,148,0,9,0,36,5,2,1,6,58,5,1,0,19,17,0,0,28,3,2,4,11,4,10,10,1,1,17,0,0,18,0,0,1,5,1,0,0,8,3,22,0,1,1,3,1,0,1,1,4,1,10,1,11,0,0,0,0,1,386,20,0,1,0,15,5,248,1,3,2,0,1,3,1,8,16,2,5,4,119,5,1,14,1,4,45,11,0,7,3,0,7,0,4
9/25/20,0,0,3,0,1,0,3,0,0,3,3,3,1,3,156,0,0,5,9,24,34,1,0,0,2,2,1,2,3,0,41,1,2,14,0,0,2,1,1,0,2,2,50,1,0,7,0,0,5,9,0,1,0,1,0,2,148,0,3,12,1,41,0,0,0,9,1,39,0,40,13,11,2,3,4,0,0,0,44,2,3,0,1,12,0,2,1,0,2,8,11,6,2,18,1,2,8,2,0,2,379,5,3,2,24,0,2,106,5,4,5,10,0,18,2,2,4,0,4,1,5,0,33,1,10,20,3,0,9,7,0,0,1,0,0,0,5,4,0,1,1,3,9,1,4,11,2,0,0,0,0,120,0,0,1,0,0,1,7,6,12,0,6,0,25,3,0,0,4,35,7,1,0,11,12,0,0,17,2,0,4,8,1,4,7,3,0,73,0,1,69,0,0,1,3,2,0,2,18,4,8,0,0,0,0,1,0,0,2,2,0,21,1,5,0,1,0,0,3,408,17,0,0,0,4,10,167,4,4,14,1,8,7,2,10,12,5,4,0,57,0,0,19,15,3,30,2,1,5,4,5,10,2,6
9/26/20,0,0,0,0,0,0,4,0,0,0,2,0,2,14,50,0,0,0,1,16,17,0,0,0,0,2,1,0,0,0,19,0,0,1,0,0,0,0,0,0,0,1,11,0,0,1,0,0,1,3,0,0,0,0,0,0,110,1,2,0,0,22,0,0,0,2,3,3,0,85,9,6,2,6,0,0,0,5,9,0,3,0,2,7,0,2,0,0,0,0,2,1,3,1,1,0,5,0,4,1,453,2,0,1,1,0,9,28,5,3,10,0,0,2,0,2,0,0,1,0,3,0,3,0,5,9,0,0,4,0,0,0,0,0,0,0,3,0,0,0,1,3,0,2,0,3,1,0,0,1,0,53,0,1,0,0,0,1,1,0,19,0,1,0,21,1,0,1,3,15,1,0,0,0,3,0,1,2,0,0,1,2,2,10,1,0,0,1,0,0,0,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0,0,6,1,8,2,0,0,0,0,260,11,0,1,0,0,16,46,0,4,1,0,0,0,0,3,6,1,0,2,16,1,0,10,5,1,11,0,0,3,0,1,3,0,0
9/27/20,0,1,0,0,1,0,0,1,0,0,1,0,0,7,75,0,0,4,4,7,14,0,0,0,0,1,0,1,0,0,8,0,0,0,0,5,0,0,1,0,0,0,21,0,0,0,2,0,1,1,1,0,0,1,0,0,68,1,0,0,0,13,0,0,1,0,5,0,0,54,8,3,3,1,0,0,0,0,12,0,0,0,0,13,0,0,0,0,0,0,2,3,0,1,4,0,1,0,1,1,330,2,0,2,1,0,0,31,2,3,4,1,0,12,0,1,2,0,1,0,3,0,23,0,4,4,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,3,2,0,0,0,0,37,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,6,0,1,0,2,5,0,1,10,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,1,1,0,0,1,2,2,0,0,0,1,0,3,0,0,0,0,1,0,0,157,20,0,1,0,0,2,47,1,6,0,0,0,0,0,0,15,0,0,2,17,2,0,6,0,0,7,0,0,3,0,0,3,0,0
9/28/20,9,3,12,0,1,1,9,3,3,1,9,0,3,26,475,2,0,8,47,60,56,8,1,6,1,5,17,4,1,4,95,1,5,9,2,8,9,1,1,2,0,6,239,0,2,18,6,2,14,5,3,0,0,3,1,2,946,24,6,8,3,202,1,4,0,6,6,78,0,495,37,14,12,5,5,0,1,0,171,3,1,5,3,50,0,7,0,1,0,7,23,28,2,20,8,2,0,3,0,10,617,12,2,1,68,2,6,245,19,5,11,8,3,31,5,5,13,0,1,1,3,0,39,3,14,44,3,1,31,4,0,0,9,1,0,7,6,15,7,7,4,7,15,1,7,10,2,1,1,4,0,249,6,3,3,1,0,10,32,1,121,0,9,0,30,10,1,0,2,43,12,3,1,19,8,2,0,32,5,5,4,13,16,42,4,5,6,1519,0,0,70,1,0,3,3,2,1,7,16,5,31,4,5,4,4,0,0,2,2,12,2,47,0,15,1,0,0,2,2,362,14,0,3,0,15,20,145,2,1,15,1,10,22,7,11,35,7,1,0,155,5,0,18,6,12,79,3,1,10,2,0,7,0,7
9/29/20,1,3,7,3,0,0,3,3,2,1,4,2,0,3,190,0,0,2,17,16,38,0,0,2,0,1,5,3,5,2,25,3,0,4,2,0,1,3,1,0,0,0,81,0,3,8,2,0,8,1,0,0,0,0,0,3,195,8,2,4,1,44,1,3,0,0,3,39,0,76,17,10,0,4,5,0,1,0,112,2,1,6,6,26,0,5,0,0,0,5,12,7,6,20,2,1,6,1,0,1,1794,3,4,1,25,0,0,154,1,2,10,5,2,55,3,4,5,0,2,2,3,0,38,0,4,24,2,0,14,6,0,0,3,0,0,2,3,5,0,9,2,2,4,1,5,7,7,0,0,1,0,101,3,2,0,0,0,7,3,0,8,0,3,0,72,4,0,0,1,110,7,0,0,3,18,1,0,24,3,2,0,5,0,14,4,0,1,39,0,0,46,0,0,3,1,0,0,6,7,0,8,1,0,1,1,0,0,0,2,1,2,8,1,18,4,0,0,0,2,364,15,0,2,0,0,11,109,2,3,3,0,4,2,2,13,11,10,3,4,89,3,1,26,1,4,42,3,0,5,0,9,6,0,4
9/30/20,2,1,7,1,4,1,7,0,0,1,6,0,3,18,111,0,0,4,13,23,24,2,1,1,1,4,8,2,1,6,30,0,3,10,0,4,7,1,1,0,0,1,111,0,1,12,1,3,1,4,0,1,0,3,0,1,214,1,15,9,1,30,0,4,1,2,2,32,0,53,7,6,3,4,5,0,2,0,72,2,5,2,4,24,2,2,0,7,0,4,13,4,3,28,3,0,5,1,0,2,606,12,2,0,26,0,2,180,7,9,11,1,2,26,0,2,3,0,0,2,1,1,15,2,14,17,1,2,5,2,0,0,2,0,0,0,13,1,0,5,4,0,6,2,3,2,5,0,1,4,0,142,0,0,0,1,0,1,2,8,14,0,8,1,25,2,0,0,2,107,5,0,0,23,10,0,0,28,1,0,1,0,5,12,4,11,0,55,0,0,68,0,0,0,3,2,0,4,5,0,7,0,0,2,1,1,0,4,0,2,1,4,1,11,1,0,1,1,0,361,13,0,0,1,2,29,118,5,2,6,2,3,0,1,37,13,1,4,2,48,2,1,9,2,1,38,6,3,3,3,2,4,0,3
10/1/20,3,3,4,14,0,0,1,0,3,0,2,0,2,3,126,0,1,4,3,32,36,2,0,1,0,4,11,3,4,0,20,1,4,9,0,3,7,1,0,1,0,1,48,0,1,8,2,0,5,6,0,0,0,1,0,1,121,0,0,4,0,26,0,0,0,1,7,27,0,207,18,10,3,4,1,1,1,0,91,2,1,2,1,108,0,0,0,0,2,6,20,3,0,13,0,0,2,4,2,2,1235,8,1,1,22,1,2,135,9,7,20,5,1,2,6,0,5,0,1,1,1,0,21,0,24,22,1,1,2,5,0,1,10,0,0,0,5,2,0,2,3,0,11,2,2,13,2,0,0,0,0,69,0,1,0,0,1,3,10,1,16,0,1,0,18,0,0,1,2,93,2,1,0,14,4,1,0,137,0,2,2,6,4,11,2,2,2,60,0,0,44,0,0,2,7,1,0,3,5,0,2,0,0,3,47,0,0,0,0,5,0,13,0,3,2,0,2,0,2,359,16,0,0,0,3,0,108,2,1,3,0,2,10,0,9,7,3,1,2,76,3,0,8,4,25,34,1,0,4,3,2,4,0,5
10/2/20,6,1,4,3,1,0,2,5,1,1,2,5,1,9,142,2,0,3,36,38,39,2,0,6,0,2,6,1,3,2,19,2,0,16,0,7,0,2,1,0,0,2,59,0,1,16,2,1,11,10,2,2,0,1,0,3,216,0,2,5,0,43,0,10,0,3,4,38,0,193,24,7,10,4,1,0,1,0,76,0,7,3,0,30,2,3,0,0,0,10,27,7,0,11,2,0,2,6,2,0,948,7,3,1,20,1,3,239,4,6,10,4,0,30,7,4,5,1,1,2,7,0,11,2,16,24,4,0,11,3,0,0,10,0,0,2,5,0,1,0,3,4,12,2,2,12,4,0,0,2,0,131,0,0,0,1,0,4,10,1,19,0,1,0,25,1,1,1,3,53,6,4,0,22,19,2,0,34,1,0,3,9,6,14,7,1,6,46,0,0,50,1,0,0,2,0,0,1,23,0,5,1,0,1,4,0,0,1,0,2,1,10,0,5,0,0,0,0,2,335,16,0,1,2,5,20,74,0,4,5,0,9,7,0,6,25,3,1,5,93,6,0,27,8,8,32,1,2,7,3,0,10,2,16
10/3/20,10,5,5,0,1,1,1,0,0,0,3,0,0,11,121,0,0,3,12,56,50,0,1,0,1,2,10,7,0,0,28,0,2,4,1,1,1,1,1,0,0,0,167,0,0,1,8,1,11,12,2,0,0,1,0,0,405,18,1,0,0,246,0,2,2,1,3,36,0,126,21,7,7,4,0,0,1,0,29,2,1,2,0,30,1,2,0,0,2,1,12,20,3,9,1,0,1,0,2,1,535,10,1,1,12,0,30,144,2,2,7,4,2,22,1,16,6,0,1,2,4,0,8,3,4,20,2,0,13,1,0,0,2,0,0,3,1,0,0,21,0,9,9,0,4,6,4,1,0,0,0,111,1,1,4,0,0,1,10,1,13,0,6,0,24,1,0,0,1,164,1,2,1,9,6,0,0,8,3,0,6,9,3,23,0,8,1,3,0,1,8,0,0,2,0,0,0,4,12,2,11,0,0,0,5,3,0,0,0,9,0,128,0,17,0,0,0,0,1,462,20,0,0,0,1,12,76,1,0,3,0,5,7,8,3,23,5,1,6,75,4,0,7,2,3,14,4,0,6,2,0,5,0,3
10/4/20,0,0,0,0,0,0,0,0,0,0,1,0,0,3,66,0,0,1,4,7,19,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,88,0,0,0,0,10,0,1,0,0,0,3,0,3,2,0,3,0,0,0,0,0,3,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,330,0,0,0,2,0,0,17,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,1,0,0,0,4,0,1,0,0,0,0,0,0,9,0,0,0,1,2,0,0,12,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,87,6,0,0,0,0,10,41,0,3,1,0,0,1,0,0,2,0,0,0,22,0,0,6,0,28,4,0,0,2,1,0,0,0,1
10/5/20,6,3,2,0,0,0,1,1,0,0,8,4,1,10,212,1,0,3,15,54,39,0,0,0,2,6,2,7,5,1,11,2,1,4,1,3,1,0,2,0,0,0,61,1,0,13,0,2,4,5,0,0,0,2,0,1,185,0,13,10,0,41,0,0,0,2,3,56,0,94,20,8,14,1,1,0,2,0,80,12,5,0,9,26,0,2,0,0,2,7,12,8,2,7,0,1,4,4,4,4,646,7,0,0,23,4,0,171,4,12,4,12,2,12,1,0,9,0,1,2,6,0,28,0,5,19,2,0,4,3,0,0,7,1,0,0,2,3,0,5,0,3,4,2,4,9,5,2,0,0,0,81,1,3,0,1,0,6,9,3,99,0,6,2,20,1,0,0,2,100,0,0,0,8,9,0,1,10,3,0,7,16,6,15,2,7,5,58,0,0,76,0,0,1,4,0,0,8,6,3,7,0,0,0,4,1,0,0,1,3,0,8,2,4,3,0,0,1,2,356,14,0,0,0,1,16,98,1,1,3,0,2,14,1,10,10,3,0,0,59,0,0,12,5,4,70,1,1,6,3,0,7,0,2
10/6/20,4,6,2,0,2,0,2,0,3,1,19,6,4,9,203,2,2,1,17,37,44,0,0,2,3,0,10,8,3,1,368,0,4,7,1,3,5,0,2,2,0,0,125,0,1,8,10,0,7,7,0,0,1,5,0,8,368,35,1,4,1,73,0,1,0,1,4,62,0,485,29,14,215,5,0,0,2,0,58,4,2,3,7,38,0,4,0,0,3,9,34,11,3,10,0,0,0,13,4,4,763,9,3,0,18,4,5,193,1,9,17,11,3,18,2,4,9,0,0,0,4,0,24,2,4,42,4,18,23,5,0,0,6,0,0,0,3,3,0,0,3,1,2,1,5,17,2,2,0,4,0,147,3,2,1,4,0,4,2,2,19,0,1,0,43,1,0,0,3,133,7,0,0,3,5,1,1,13,3,1,3,11,12,35,5,4,4,59,0,0,44,0,1,2,6,0,0,1,14,4,3,2,0,1,7,0,0,0,0,5,0,12,2,11,7,0,0,0,0,427,37,0,0,2,0,24,270,2,0,8,2,2,1,2,12,31,4,6,1,82,3,0,28,5,1,71,4,0,3,4,1,20,0,4
10/7/20,2,1,1,0,6,2,6,1,0,0,6,1,5,2,184,2,1,4,13,28,76,1,0,0,2,5,1,3,2,3,4,0,0,2,1,2,3,2,2,4,0,0,79,0,1,7,1,0,1,3,0,0,1,5,2,5,127,1,1,6,0,26,0,2,1,4,1,58,0,31,35,8,17,4,2,0,0,0,39,1,1,1,0,25,1,1,1,0,2,1,15,5,2,11,3,1,7,15,5,9,506,4,0,0,12,3,1,145,1,14,6,5,0,13,1,2,3,1,0,0,3,0,24,12,15,21,3,16,14,0,0,0,3,0,0,0,6,1,0,0,6,0,10,3,1,5,5,2,2,0,0,148,2,0,0,0,0,1,2,1,19,0,1,0,42,1,1,0,7,103,10,1,0,12,8,0,0,24,17,1,7,4,0,18,2,4,0,120,0,1,143,0,0,8,1,0,0,8,8,4,4,2,0,0,0,2,0,0,2,3,0,2,2,12,1,0,0,0,3,340,0,0,2,2,2,12,85,1,8,4,0,1,1,1,15,11,5,0,3,84,1,0,54,2,1,40,2,0,2,2,0,9,0,4
10/8/20,0,1,3,2,3,0,4,0,2,0,7,3,3,6,203,0,0,4,24,24,40,0,0,2,4,6,0,1,2,2,11,0,0,9,2,0,8,1,0,3,0,1,55,0,1,15,0,0,2,19,0,0,0,14,2,3,89,8,2,6,2,33,0,1,1,1,6,44,0,27,28,3,24,2,0,0,4,0,32,1,3,1,0,22,0,1,0,0,0,6,19,8,4,16,0,0,5,10,1,1,259,11,5,0,13,4,1,109,4,4,15,9,0,15,0,1,1,0,2,2,3,0,16,1,11,25,1,0,12,2,0,0,11,1,0,1,4,0,0,2,3,0,5,4,2,7,5,2,7,1,0,97,0,1,1,2,0,7,3,6,14,0,5,2,36,0,1,0,4,95,1,0,0,18,15,2,1,16,6,1,4,3,14,21,0,4,0,87,0,0,75,0,0,1,4,1,0,2,7,2,4,1,0,0,1,0,0,0,0,10,0,11,3,14,1,0,0,0,0,373,16,0,1,1,2,16,68,0,2,6,1,4,0,3,6,6,2,3,1,62,0,0,35,4,1,22,4,1,10,1,0,7,0,6
10/9/20,1,1,5,0,0,2,2,1,2,2,6,0,3,1,82,1,0,1,7,23,24,0,0,6,4,10,13,3,1,0,5,7,1,9,1,1,2,1,0,3,1,0,72,0,2,22,0,0,4,10,0,0,0,1,3,3,96,16,1,3,1,35,0,0,1,3,1,35,0,40,5,1,2,2,1,1,2,0,58,0,3,1,1,13,1,2,0,1,2,4,51,1,6,7,1,3,1,11,0,5,819,1,3,0,9,2,0,137,3,4,6,0,1,26,0,3,4,0,0,1,1,0,7,7,14,4,0,0,11,0,0,0,2,1,0,0,5,0,0,3,7,1,5,0,8,10,5,2,2,4,0,176,1,4,0,2,0,1,10,2,15,0,0,1,43,1,1,0,1,65,5,1,0,1,6,0,2,16,5,0,0,1,3,2,5,0,0,70,1,0,121,0,0,0,2,0,1,11,3,1,3,2,0,1,4,9,0,0,0,1,0,7,1,10,1,0,0,1,5,227,33,0,0,0,0,13,124,0,3,7,0,2,2,1,5,6,3,2,2,57,1,1,30,4,10,35,0,2,4,0,0,0,1,6
